species_id,official_name,compact_name,kingdom,type
862908,Bacteriovorax marinus SJ,Bacteriovorax marinus,,core
862965,Haemophilus parainfluenzae T3T1,Haemophilus parainfluenzae,,periphery
862967,Streptococcus intermedius B196,Streptococcus intermedius,,periphery
862969,Streptococcus constellatus subsp. pharyngis C1050,Streptococcus constellatus pharyngis C1050,,periphery
862970,Streptococcus anginosus C1051,Streptococcus anginosus C1051,,periphery
862971,Streptococcus anginosus C238,Streptococcus anginosus C238,,core
863239,Corynebacterium nuruki S6-4,Corynebacterium nuruki,,periphery
863365,Xanthomonas hortorum pv. carotae str. M081,Xanthomonas hortorum,,periphery
864051,Burkholderiales bacterium JOSHI_001,Burkholderiales bacterium JOSHI001,,core
864069,Microvirga lotononidis,Microvirga lotononidis,,core
864073,Herbaspirillum frisingense GSF30,Herbaspirillum frisingense,,periphery
864563,Selenomonas sp. oral taxon 149 str. 67H29BP,Selenomonas sp. 67H29BP,,periphery
864564,Parascardovia denticolens DSM10105,Parascardovia denticolens DSM10105,,periphery
864565,[Eubacterium] yurii subsp. margaretiae ATCC43715,Eubacterium yurii,,periphery
864567,Streptococcus mitis ATCC6249,Streptococcus mitis ATCC6249,,periphery
864570,Streptococcus sp. oral taxon 071 str. 73H25AP,Streptococcus sp. 73H25AP,,periphery
864702,Oscillatoriales cyanobacterium JSC-12,Oscillatoriales cyanobacterium,,core
865861,Clostridium ultunense DSM10521,Clostridium ultunense,,periphery
865937,Gillisia limnaea DSM15749,Gillisia limnaea,,periphery
865938,Weeksella virosa DSM16922,Weeksella virosa,,core
866536,Belliella baltica DSM15883,Belliella baltica,,periphery
866546,Schizosaccharomyces cryophilus,Schizosaccharomyces cryophilus,,periphery
866771,Prevotella disiens FB035-09AN,Prevotella disiens FB03509AN,,periphery
866774,Atopobium vaginae PB189-T1-4,Atopobium vaginae PB189T14,,periphery
866775,Aerococcus urinae ACS-120-V-Col10a,Aerococcus urinae,,periphery
866776,Veillonella atypica ACS-049-V-Sch6,Veillonella atypica ACS049VSch6,,core
866895,Halobacillus halophilus DSM2266,Halobacillus halophilus,,periphery
867845,Chloroflexus sp. Y-396-1,Chloroflexus sp. Y3961,,periphery
867900,Cellulophaga lytica DSM7489,Cellulophaga lytica,,core
867902,Ornithobacterium rhinotracheale DSM15997,Ornithobacterium rhinotracheale,,core
867903,Thermaerobacter subterraneus DSM13965,Thermaerobacter subterraneus,,periphery
868131,Methanobacterium paludis,Methanobacterium paludis,,core
868595,Desulfotomaculum carboxydivorans CO-1-SRB,Desulfotomaculum carboxydivorans,,periphery
868864,Desulfurobacterium thermolithotrophum DSM11699,Desulfurobacterium thermolithotrophum,,core
869209,Treponema succinifaciens DSM2489,Treponema succinifaciens,,periphery
869210,Marinithermus hydrothermalis DSM14884,Marinithermus hydrothermalis,,core
869213,Cytophaga fermentans DSM9555,Cytophaga fermentans,,periphery
870187,Thiothrix nivea DSM5205,Thiothrix nivea,,core
870967,Vibrio scophthalmi LMG 19158,Vibrio scophthalmi,,periphery
871585,Acinetobacter calcoaceticus PHEA-2,Acinetobacter calcoaceticus,,periphery
871963,Desulfitobacterium dichloroeliminans LMG P-21439,Desulfitobacterium dichloroeliminans,,periphery
871968,Desulfitobacterium metallireducens DSM15288,Desulfitobacterium metallireducens,,periphery
873447,Streptococcus parauberis NCFD 2020,Streptococcus parauberis NCFD2020,,periphery
873448,Streptococcus porcinus str. Jelinkova 176,Streptococcus porcinus,,periphery
873449,Streptococcus criceti HS-6,Streptococcus criceti,,periphery
873513,Prevotella buccae ATCC33574,Prevotella buccae ATCC33574,,periphery
873517,Capnocytophaga ochracea F0287,Capnocytophaga ochracea F0287,,periphery
873533,Prevotella oralis ATCC33269,Prevotella oralis ATCC33269,,periphery
875328,Mycobacterium sp. JDM601,Mycobacterium sp. JDM601,,core
875454,Peptoniphilus rhinitidis 1-13,Peptoniphilus rhinitidis,,periphery
876044,gamma proteobacterium IMCC3088,Gammaproteobacteria bacterium IMCC3088,,periphery
876269,Methyloferula stellata AR4,Methyloferula stellata,,core
877411,Ruminococcus sp. NK3A76,Ruminococcus sp. NK3A76,,periphery
877414,Clostridiales bacterium NK3B98,Clostridiales bacterium NK3B98,,core
877415,Erysipelotrichaceae bacterium NK3D112,Erysipelotrichaceae bacterium NK3D112,,periphery
877418,Treponema bryantii NK4A124,Treponema bryantii,,periphery
877420,Lachnospiraceae bacterium NK4A136,Lachnospiraceae bacterium NK4A136,,periphery
877421,Lachnospiraceae bacterium NK4A144,Lachnospiraceae bacterium NK4A144,,core
877424,Lachnospiraceae bacterium NK4A179,Lachnospiraceae bacterium NK4A179,,periphery
877455,Methanobacterium lacus,Methanobacterium lacus,,core
879212,Desulfobacter postgatei 2ac9,Desulfobacter postgatei,,periphery
879243,Porphyromonas asaccharolytica DSM20707,Porphyromonas asaccharolytica,,periphery
879305,Anaerococcus prevotii ACS-065-V-Col13,Anaerococcus prevotii ACS065VCol13,,periphery
879308,Peptoniphilus sp. oral taxon 375 str. F0436,Peptoniphilus sp. F0436,,periphery
879309,Veillonella sp. oral taxon 158 str. F0412,Veillonella sp. F0412,,core
879310,Selenomonas sp. oral taxon 137 str. F0430,Selenomonas sp. F0430,,periphery
880070,Cyclobacterium marinum DSM745,Cyclobacterium marinum,,core
880071,Flexibacter litoralis DSM6794,Flexibacter litoralis,,core
880072,Desulfobacca acetoxidans DSM11109,Desulfobacca acetoxidans,,core
880073,Caldithrix abyssi DSM13497,Caldithrix abyssi,,core
880074,Barnesiella viscericola DSM18177,Barnesiella viscericola,,periphery
880447,Mycoplasma leachii PG50,Mycoplasma leachii,,core
880526,Rikenella microfusus DSM15922,Rikenella microfusus,,core
881621,Listeria ivanovii subsp. ivanovii PAM 55,Listeria ivanovii PAM55,,periphery
882082,Saccharomonospora cyanea NA-134,Saccharomonospora cyanea,,periphery
882083,Saccharomonospora marina XMU15,Saccharomonospora marina,,periphery
882086,Saccharomonospora xinjiangensis XJ-54,Saccharomonospora xinjiangensis,,periphery
882378,Burkholderia rhizoxinica HKI 454,Burkholderia rhizoxinica,,periphery
883066,Actinobaculum massiliae ACS-171-V-Col2,Actinobaculum massiliae,,periphery
883067,Actinobaculum schaalii FB123-CNA-2,Actinobaculum schaalii,,periphery
883069,Actinomyces europaeus ACS-120-V-Col10b,Actinomyces europaeus,,periphery
883077,Actinomyces turicensis ACS-279-V-Col4,Actinomyces turicensis,,periphery
883078,Afipia broomeae ATCC49717,Afipia broomeae,,periphery
883080,Afipia felis ATCC53690,Afipia felis,,periphery
883081,Alloiococcus otitis ATCC51267,Alloiococcus otitis,,core
883096,Bergeyella zoohelcum ATCC43767,Bergeyella zoohelcum,,core
883103,Dolosigranulum pigrum ATCC51524,Dolosigranulum pigrum,,core
883109,Eubacterium infirmum F0142,Eubacterium infirmum,,core
883110,Facklamia hominis ACS-120-V-Sch10,Facklamia hominis,,core
883112,Facklamia ignava CCUG 37419,Facklamia ignava,,periphery
883113,Facklamia languida CCUG 37842,Facklamia languida,,core
883114,Helcococcus kunzii ATCC51366,Helcococcus kunzii,,core
883126,Massilia timonae CCUG 45783,Massilia timonae,,periphery
883156,Veillonella ratti ACS-216-V-Col6b,Veillonella ratti,,periphery
883158,Prevotella micans F0438,Prevotella micans,,periphery
883168,Streptococcus urinalis FB127-CNA-2,Streptococcus urinalis FB127CNA2,,periphery
883169,Turicella otitidis ATCC51513,Turicella otitidis,,core
885272,Jonquetella anthropi DSM22815,Jonquetella anthropi DSM22815,,core
885580,Fukomys damarensis,Fukomys damarensis,,periphery
886293,Singulisphaera acidiphila DSM18658,Singulisphaera acidiphila,,core
886377,Muricauda ruestringensis DSM13258,Muricauda ruestringensis,,core
886379,Anaerophaga thermohalophila DSM12881,Anaerophaga thermohalophila,,core
886882,Paenibacillus polymyxa SC2,Paenibacillus polymyxa SC2,,periphery
887062,Hylemonella gracilis ATCC19624,Hylemonella gracilis ATCC19624,,core
887325,Lachnoanaerobaculum saburreum DSM3986,Lachnoanaerobaculum saburreum DSM3986,,core
887327,Kingella kingae ATCC23330,Kingella kingae,,core
887898,Lautropia mirabilis ATCC51599,Lautropia mirabilis,,core
887929,Pseudoramibacter alactolyticus ATCC23263,Pseudoramibacter alactolyticus,,core
888048,Streptococcus parasanguinis ATCC903,Streptococcus parasanguinis ATCC903,,periphery
888049,Streptococcus oralis ATCC49296,Streptococcus oralis ATCC49296,,periphery
888050,Actinomyces cardiffensis F0333,Actinomyces cardiffensis,,periphery
888052,Actinomyces sp. oral taxon 180 str. F0310,Actinomyces sp. F0310,,periphery
888055,Leptotrichia wadei F0279,Leptotrichia wadei,,periphery
888056,Actinomyces sp. oral taxon 448 str. F0400,Actinomyces sp. F0400,,core
888059,Capnocytophaga sp. oral taxon 338 str. F0234,Capnocytophaga sp. F0234,,periphery
888060,Centipeda periodontii DSM2778,Centipeda periodontii,,core
888062,Dialister micraerophilus DSM19965,Dialister micraerophilus,,periphery
888064,Enterococcus italicus DSM15952,Enterococcus italicus,,periphery
888439,Actinomyces neuii BVS029A5,Actinomyces neuii BVS029A5,,periphery
888727,Eubacterium sulci ATCC35585,Eubacterium sulci,,core
888743,Prevotella multiformis DSM16608,Prevotella multiformis,,periphery
888746,Streptococcus peroris ATCC700780,Streptococcus peroris,,core
888808,Streptococcus sanguinis SK49,Streptococcus sanguinis SK49,,periphery
888816,Streptococcus sanguinis SK355,Streptococcus sanguinis SK355,,periphery
888821,Streptococcus sanguinis SK1057,Streptococcus sanguinis SK1057,,periphery
888832,Prevotella salivae DSM15606,Prevotella salivae,,periphery
888833,Streptococcus australis ATCC700641,Streptococcus australis,,periphery
889201,Streptococcus cristatus ATCC51100,Streptococcus cristatus,,periphery
889204,Streptococcus infantis ATCC700779,Streptococcus infantis ATCC700779,,periphery
889378,Spirochaeta africana DSM8902,Spirochaeta africana,,periphery
891391,Lactobacillus acidophilus 30SC,Lactobacillus acidophilus 30SC,,core
891968,Anaerobaculum mobile DSM13181,Anaerobaculum mobile,,core
891974,Plautia stali symbiont,Plautia stali,,periphery
903503,Candidatus Moranella endobia PCIT,Moranella endobia,,core
903814,Eubacterium limosum KIST612,Eubacterium limosum,,core
903818,Holophaga foetida DSM6591,Holophaga foetida,,periphery
904144,Gardnerella vaginalis 101,Gardnerella vaginalis 101,,periphery
904293,Streptococcus downei F0415,Streptococcus downei,,periphery
904294,Streptococcus sp. oral taxon 056 str. F0418,Streptococcus sp. F0418,,periphery
904296,Oribacterium sp. oral taxon 108 str. F0425,Oribacterium sp. F0425,,periphery
904306,Streptococcus vestibularis F0396,Streptococcus vestibularis,,periphery
904314,Staphylococcus pettenkoferi VCU012,Staphylococcus pettenkoferi,,periphery
906888,Nonlabens ulvanivorans,Nonlabens ulvanivorans,,core
906968,Treponema brennaborense DSM12168,Treponema brennaborense,,periphery
907239,Helicobacter pylori SouthAfrica7,Helicobacter pylori SouthAfrica7,,periphery
907348,Treponema saccharophilum DSM2985,Treponema saccharophilum,,periphery
907931,Leuconostoc fallax KCTC 3537,Leuconostoc fallax,,core
908337,Eremococcus coleocola ACS-139-V-Col8,Eremococcus coleocola ACS139VCol8,,core
908338,Peptoniphilus harei ACS-146-V-Sch2b,Peptoniphilus harei,,core
908339,Lactobacillus oris PB013-T2-3,Lactobacillus oris PB013T23,,periphery
908340,Clostridium sp. HGF2,Clostridium sp. HGF2,,periphery
908612,Alistipes sp. HGB5,Alistipes sp. HGB5,,core
908937,Prevotella dentalis DSM3688,Prevotella dentalis,,periphery
909613,Actinokineospora sp. EG49,Actinokineospora sp. EG49,,periphery
909663,Syntrophorhabdus aromaticivorans UI,Syntrophorhabdus aromaticivorans,,core
909943,SAR116 cluster alpha proteobacterium HIMB100,Alphaproteobacterium SAR116,,periphery
910313,Streptococcus pseudoporcinus SPIN 20026,Streptococcus pseudoporcinus,,periphery
910314,Dialister microaerophilus UPII 345-E,Dialister microaerophilus,,core
910964,Ewingella americana ATCC33852,Ewingella americana,,core
911008,Leclercia adecarboxylata ATCC23216,Leclercia adecarboxylata,,core
911045,Pseudovibrio sp. FO-BEG1,Pseudovibrio sp. FOBEG1,,core
911104,Weissella cibaria KACC 11862,Weissella cibaria,,core
911239,Pseudomonas sp. CF149,Pseudomonas sp. CF149,,periphery
913325,Lysobacter arseniciresistens ZS79,Lysobacter arseniciresistens,,periphery
913848,Lactobacillus coryniformis KCTC3167,Lactobacillus coryniformis KCTC3167,,periphery
913865,Desulfosporosinus sp. OT,Desulfosporosinus sp. OT,,periphery
925409,Sediminibacterium sp. OR53,Sediminibacterium sp. OR53,,periphery
925775,Xanthomonas vesicatoria ATCC35937,Xanthomonas vesicatoria,,periphery
926549,Adhaeribacter aquaticus DSM16391,Adhaeribacter aquaticus,,core
926550,Caldilinea aerophila DSM14535,Caldilinea aerophila,,core
926551,Capnocytophaga cynodegmi DSM19736,Capnocytophaga cynodegmi,,periphery
926554,Deinococcus pimensis DSM21231,Deinococcus pimensis,,periphery
926556,Echinicola vietnamensis DSM17526,Echinicola vietnamensis,,periphery
926559,Joostella marina DSM19592,Joostella marina,,core
926560,Meiothermus chliarophilus DSM9957,Meiothermus chliarophilus,,core
926561,Orenia marismortui DSM5156,Orenia marismortui,,core
926562,Owenweeksia hongkongensis DSM17368,Owenweeksia hongkongensis,,periphery
926564,Promicromonospora kroppenstedtii DSM19349,Promicromonospora kroppenstedtii,,periphery
926566,Terriglobus roseus DSM18391,Terriglobus roseus,,periphery
926567,Thermanaerovibrio velox DSM12556,Thermanaerovibrio velox,,periphery
926569,Anaerolinea thermophila UNI-1,Anaerolinea thermophila,,core
926690,Haloplanus natans DSM17983,Haloplanus natans,,periphery
926692,Halonatronum saccharophilum DSM13868,Halonatronum saccharophilum,,periphery
927658,Alkaliflexus imshenetskii DSM15055,Alkaliflexus imshenetskii,,periphery
927666,Streptococcus oralis Uo5,Streptococcus oralis Uo5,,periphery
927677,Synechocystis sp. PCC7509,Synechocystis sp. PCC7509,,periphery
927691,Leuconostoc gelidum KCTC 3527,Leuconostoc gelidum KCTC3527,,periphery
927704,Selenomonas ruminantium subsp. lactilytica TAM6421,Selenomonas ruminantium lactilytica,,periphery
928210,Bartonella sp. R4(2010),Bartonella sp. R4,,periphery
928724,Saccharomonospora glauca K62,Saccharomonospora glauca,,periphery
929506,Clostridium botulinum BKT015925,Clostridium botulinum BKT015925,,periphery
929556,Solitalea canadensis DSM3403,Solitalea canadensis,,core
929558,Sulfurimonas gotlandica GD1,Sulfurimonas gotlandica,,periphery
929562,Emticicia oligotrophica DSM17448,Emticicia oligotrophica,,core
929703,Flectobacillus major DSM103,Flectobacillus major,,core
929704,Myroides odoratus DSM2801,Myroides odoratus,,core
929712,Patulibacter minatonensis DSM18081,Patulibacter minatonensis,,periphery
929713,Niabella soli DSM19437,Niabella soli,,periphery
929794,Bartonella senegalensis OS02,Bartonella senegalensis,,periphery
930166,Pseudomonas brassicacearum,Pseudomonas brassicacearum,,periphery
930169,Alcanivorax dieselolei B5,Alcanivorax dieselolei,,periphery
930171,Arthrobacter phenanthrenivorans Sphe3,Arthrobacter phenanthrenivorans,,periphery
930945,Sulfolobus islandicus REY15A,Sulfolobus islandicus,,periphery
930946,Fructobacillus fructosus KCTC 3544,Fructobacillus fructosus,,core
931276,Clostridium saccharoperbutylacetonicum N1-4(HMT),Clostridium saccharoperbutylacetonicum,,periphery
931277,Halococcus morrhuae DSM1307,Halococcus morrhuae,,periphery
931626,Acetobacterium woodii DSM1030,Acetobacterium woodii,,core
931627,Mycobacterium rhodesiae JS60,Mycobacterium rhodesiae JS60,,periphery
932213,Serratia sp. M24T3,Serratia sp. M24T3,,periphery
932677,Pantoea ananatis AJ13355,Pantoea ananatis AJ13355,,periphery
932678,Thermocrinis ruber DSM12173,Thermocrinis ruber,,periphery
933115,Planococcus donghaensis MPA1U2,Planococcus donghaensis,,core
933262,Desulfosarcina sp. BuS5,Desulfosarcina sp. BuS5,,core
933801,Acidianus hospitalis W1,Acidianus hospitalis,,core
935261,Aminobacter sp. J41,Aminobacter sp. J41,,periphery
935548,Mesorhizobium loti R88b,Mesorhizobium loti R88b,,periphery
935557,Sinorhizobium arboris LMG 14919,Sinorhizobium arboris,,periphery
935565,Paracoccus pantotrophus J46,Paracoccus pantotrophus,,periphery
935567,Pseudoxanthomonas suwonensis J43,Pseudoxanthomonas suwonensis J43,,periphery
935836,Bacillus sp. J33,Bacillus sp. J33,,periphery
935837,Bacillus sp. J37,Bacillus sp. J37,,periphery
935839,Cellulosimicrobium cellulans J36,Cellulosimicrobium cellulans,,periphery
935840,Chelativorans sp. J32,Chelativorans sp. J32,,periphery
935845,Paenibacillus sp. J14,Paenibacillus sp. J14,,periphery
935848,Paracoccus sp. J39,Paracoccus sp. J39,,core
935863,Luteimonas sp. J29,Luteimonas sp. J29,,periphery
935866,Nocardioides sp. J54,Nocardioides sp. J54,,periphery
935948,Caldanaerobius polysaccharolyticus DSM13641,Caldanaerobius polysaccharolyticus,,core
936053,Rhizopus delemar,Rhizopus delemar,,core
936136,Rhizobium leguminosarum bv. viciae 248,Rhizobium leguminosarum 248,,periphery
936140,Lactobacillus farciminis KCTC 3681,Lactobacillus farciminis,,periphery
936154,Streptococcus parauberis KCTC 11537,Streptococcus parauberis KCTC11537,,periphery
936155,Helicobacter felis ATCC49179,Helicobacter felis,,periphery
936375,Mogibacterium sp. CM50,Mogibacterium sp. CM50,,periphery
936455,Bradyrhizobium genosp. SA-4 str. CB756,Bradyrhizobium genosp.,,periphery
936548,Actinomyces sp. ICM47,Actinomyces sp. ICM47,,periphery
936550,Atopobium sp. BS2,Atopobium sp. BS2,,periphery
936572,Selenomonas sp. FOBRC6,Selenomonas sp. FOBRC6,,core
936573,Selenomonas sp. FOBRC9,Selenomonas sp. FOBRC9,,periphery
936574,Shuttleworthia sp. MSX8B,Shuttleworthia sp. MSX8B,,periphery
936580,Streptococcus sp. CM6,Streptococcus sp. CM6,,periphery
936589,Veillonella sp. AS16,Veillonella sp. AS16,,periphery
936596,Lachnoanaerobaculum sp. MSX33,Lachnoanaerobaculum sp. MSX33,,periphery
937774,Taylorella equigenitalis MCE9,Taylorella equigenitalis,,periphery
937777,Deinococcus peraridilitoris DSM19664,Deinococcus peraridilitoris,,periphery
938278,Clostridiales bacterium 9400853,Clostridiales bacterium 9400853,,periphery
938288,Clostridiales bacterium 9401234,Clostridiales bacterium 9401234,,periphery
938289,Clostridiales bacterium 9403326,Clostridiales bacterium 9403326,,periphery
938293,Anaerococcus sp. 9402080,Anaerococcus sp. 9402080,,core
938709,Bacteroidetes bacterium SCGC AAA027-N21,Bacteroidetes bacterium SCGC AAA027N21,,core
940282,Acetobacter pasteurianus 3P3,Acetobacter pasteurianus 3P3,,periphery
941449,Desulfovibrio sp. X2,Desulfovibrio sp. X2,,periphery
941639,Bacillus coagulans 2-6,Bacillus coagulans 26,,periphery
941770,Lactobacillus fructivorans KCTC3543,Lactobacillus fructivorans,,core
941824,Thermobrachium celere DSM8682,Thermobrachium celere,,core
944435,Burkholderia sp. WSM2230,Burkholderia sp. WSM2230,,periphery
944479,Hippea jasoniae,Hippea jasoniae,,periphery
944480,Hippea alviniae EP5-r,Hippea alviniae,,periphery
944481,Hippea sp. KM1,Hippea sp. KM1,,periphery
944546,Arcobacter butzleri ED-1,Arcobacter butzleri ED1,,periphery
944547,Arcobacter sp. L,Arcobacter sp. L,,periphery
944560,Actinomyces sp. oral taxon 175 str. F0384,Actinomyces sp. F0384,,periphery
944562,Lactobacillus oris F0423,Lactobacillus oris F0423,,periphery
944564,Veillonella sp. oral taxon 780 str. F0422,Veillonella sp. F0422,,periphery
944565,Parvimonas sp. oral taxon 393 str. F0440,Parvimonas sp. F0440,,periphery
945021,Tetragenococcus halophilus NBRC 12172,Tetragenococcus halophilus,,core
945543,Vibrio brasiliensis LMG 20546,Vibrio brasiliensis,,periphery
945550,Vibrio sinaloensis DSM21326,Vibrio sinaloensis,,periphery
945712,Corynebacterium ulcerans BR-AD22,Corynebacterium ulcerans,,periphery
945713,Ignavibacterium album JCM 16511,Ignavibacterium album,,core
946077,Imtechella halotolerans K1,Imtechella halotolerans,,core
946235,Oceanobacillus massiliensis str. N'diop,Oceanobacillus massiliensis,,periphery
946362,Salpingoeca rosetta,Salpingoeca rosetta,,periphery
946483,Candidatus Symbiobacter mobilis CR,Symbiobacter mobilis,,core
948106,Burkholderia dilworthii,Burkholderia dilworthii,,periphery
948565,Avibacterium paragallinarum 72,Avibacterium paragallinarum 72,,periphery
953739,Streptomyces venezuelae ATCC10712,Streptomyces venezuelae,,periphery
977880,Cupriavidus taiwanensis LMG 19424,Cupriavidus taiwanensis,,core
979556,Microbacterium testaceum StLB037,Microbacterium testaceum,,core
980584,Flavobacteriaceae bacterium HQM9,Flavobacteriaceae bacterium HQM9,,core
981085,Morus notabilis,Morus notabilis,,periphery
981223,Acinetobacter sp. NCTC 7422,Acinetobacter sp. NCTC 7422,,periphery
981327,Acinetobacter lwoffii NCTC5866,Acinetobacter lwoffii NCTC 5866,,periphery
981336,Acinetobacter ursingii DSM16037,Acinetobacter ursingii,,periphery
981369,Streptacidiphilus rugosus AM-16,Streptacidiphilus rugosus,,periphery
981383,Ornithinibacillus scapharcae TW25,Ornithinibacillus scapharcae,,core
981384,Ruegeria conchae,Ruegeria conchae,,periphery
983328,Campylobacter fetus subsp. venerealis NCTC10354,Campylobacter fetus venerealis,,periphery
983544,Lacinutrix sp. 5H-3-7-4,Lacinutrix sp. 5H374,,core
983545,Glaciecola sp. 4H-3-7+YE-5,Glaciecola sp. 4H37YE5,,core
983548,Dokdonia sp. 4H-3-7-5,Dokdonia sp. 4H375,,periphery
983917,Rubrivivax gelatinosus IL144,Rubrivivax gelatinosus,,periphery
983920,Novosphingobium nitrogenifigens DSM19370,Novosphingobium nitrogenifigens,,periphery
984262,Saprospira grandis str. Lewin,Saprospira grandis,,periphery
984892,Staphylococcus pseudintermedius ED99,Staphylococcus pseudintermedius,,periphery
984962,Heterobasidion irregulare,Heterobasidion irregulare,,periphery
985053,Vulcanisaeta moutnovskia 768-28,Vulcanisaeta moutnovskia,,periphery
985054,Ruegeria halocynthiae,Ruegeria halocynthiae,,periphery
985255,Gillisia sp. CAL575,Gillisia sp. CAL575,,periphery
985665,Paenibacillus terrae HPL-003,Paenibacillus terrae,,periphery
985762,Staphylococcus agnetis,Staphylococcus agnetis,,periphery
985867,Candidatus Odyssella thessalonicensis L13,Odyssella thessalonicensis,,core
986075,Caldalkalibacillus thermarum TA2.A1,Caldalkalibacillus thermarum,,core
987059,Rubrivivax benzoatilyticus JA2,Rubrivivax benzoatilyticus,,core
990073,Lebetimonas sp. JS170,Lebetimonas sp. JS170,,periphery
990285,Rhizobium grahamii CCGE 502,Rhizobium grahamii,,periphery
991905,Polymorphum gilvum SL003B-26A1,Polymorphum gilvum,,core
992406,Riemerella anatipestifer RA-GD,Riemerella anatipestifer,,core
994479,Saccharopolyspora spinosa NRRL 18395,Saccharopolyspora spinosa,,periphery
994573,Youngiibacter fragilis 232.1,Youngiibacter fragilis,,core
996306,Streptococcus suis R61,Streptococcus suis R61,,periphery
996637,Streptomyces griseoaurantiacus M045,Streptomyces griseoaurantiacus,,core
997296,Bacillus methanolicus PB1,Bacillus methanolicus PB1,,periphery
997346,Desmospora sp. 8437,Desmospora sp. 8437,,core
997350,Peptoniphilus indolicus ATCC29427,Peptoniphilus indolicus,,core
997352,Prevotella nigrescens ATCC33563,Prevotella nigrescens,,periphery
997353,Prevotella pallens ATCC700821,Prevotella pallens,,periphery
997829,Porphyromonas sp. KLE 1280,Porphyromonas sp. KLE1280,,periphery
997830,Streptococcus infantis X,Streptococcus infantis X,,periphery
997884,Bacteroides nordii CL02T12C05,Bacteroides nordii,,periphery
998088,Aeromonas veronii B565,Aeromonas veronii,,core
998674,Leucothrix mucor DSM2157,Leucothrix mucor,,core
999141,Halomonas sp. TD01,Halomonas sp. TD01,,core
999411,Clostridium colicanis 209318,Clostridium colicanis,,periphery
999413,[Clostridium] innocuum 2959,Clostridium innocuum,,periphery
999415,Eggerthia catenaformis OT569,Eggerthia catenaformis,,core
999419,Parabacteroides johnsonii CL02T12C29,Parabacteroides johnsonii,,periphery
999423,Selenomonas sp. F0473,Selenomonas sp. F0473,,periphery
999425,Streptococcus sp. F0442,Streptococcus sp. F0442,,periphery
999541,Burkholderia gladioli BSR3,Burkholderia gladioli,,periphery
999547,Leisingera daeponensis DSM23529,Leisingera daeponensis,,core
999549,Leisingera caerulea DSM24564,Leisingera caerulea,,periphery
999550,Pseudophaeobacter arcticus DSM23566,Pseudophaeobacter arcticus,,core
999611,Leisingera aquimarina DSM24565,Leisingera aquimarina,,periphery
999630,Thermoproteus uzoniensis 768-20,Thermoproteus uzoniensis,,core
1000565,Methyloversatilis universalis FAM5,Methyloversatilis universalis FAM5,,core
1000569,Megasphaera sp. UPII 135-E,Megasphaera sp. UPII135E,,periphery
1000570,Streptococcus anginosus SK52,Streptococcus anginosus SK52,,periphery
1000588,Streptococcus mitis bv. 2 str. SK95,Streptococcus mitis 2 SK95,,periphery
1001240,Cryobacterium roopkundense,Cryobacterium roopkundense,,periphery
1001530,Photobacterium leiognathi subsp. mandapamensis svers.1.1.,Photobacterium leiognathi mandapamensis,,periphery
1001585,Pseudomonas mendocina NK-01,Pseudomonas mendocina NK01,,core
1002339,Psychrobacter sp. 1501(2011),Psychrobacter sp. 1501,,periphery
1002340,Leisingera sp. ANG1,Leisingera sp. ANG1,,periphery
1002367,Prevotella stercorea DSM18206,Prevotella stercorea,,periphery
1002672,Candidatus Pelagibacter sp. IMCC9063,Pelagibacter sp. IMCC9063,,periphery
1002804,Helicobacter bizzozeronii CIII-1,Helicobacter bizzozeronii,,periphery
1002809,Solibacillus silvestris StLB046,Solibacillus silvestris,,core
1003195,Streptomyces cattleya NRRL8057,Streptomyces cattleya,,periphery
1003200,Achromobacter insuavis AXX-A,Achromobacter insuavis,,periphery
1004149,Mesoflavibacter zeaxanthinifaciens S86,Mesoflavibacter zeaxanth. S86,,periphery
1004785,Alteromonas macleodii str. 'Black Sea 11',Alteromonas macleodii Black,,periphery
1005048,Collimonas fungivorans Ter331,Collimonas fungivorans,,core
1005057,Buchnera aphidicola str. Ua,Buchnera aphidicola Ua,,periphery
1005058,Gallibacterium anatis UMN179,Gallibacterium anatis,,periphery
1005090,Buchnera aphidicola str. Ak,Buchnera aphidicola Ak,,periphery
1005395,Pseudomonas putida CSV86,Pseudomonas putida CSV86,,periphery
1005704,Streptococcus oralis SK255,Streptococcus oralis SK255,,periphery
1005705,Streptococcus infantis SK1076,Streptococcus infantis SK1076,,periphery
1005962,Ogataea parapolymorpha,Ogataea parapolymorpha,,core
1005994,Trabulsiella guamensis ATCC49490,Trabulsiella guamensis,,core
1005995,Tatumella ptyseos ATCC33301,Tatumella ptyseos,,periphery
1005999,Leminorella grimontii ATCC33999,Leminorella grimontii,,core
1006000,Kluyvera ascorbata ATCC33433,Kluyvera ascorbata,,core
1006004,Buttiauxella agrestis ATCC33320,Buttiauxella agrestis,,core
1006006,Metallosphaera cuprina Ar-4,Metallosphaera cuprina,,periphery
1006581,Mycoplasma gallisepticum S6,Mycoplasma gallisepticum S6,,periphery
1007096,Oscillibacter ruminantium GH1,Oscillibacter ruminantium,,periphery
1007103,Paenibacillus elgii B69,Paenibacillus elgii,,core
1007104,Sphingomonas sp. S17,Sphingomonas sp. S17,,periphery
1007105,Pusillimonas sp. T7-7,Pusillimonas sp. T77,,core
1008453,Streptococcus mitis SK1080,Streptococcus mitis SK1080,,periphery
1008457,Myroides injenensis M09-0166,Myroides injenensis,,periphery
1008459,Taylorella asinigenitalis MCE3,Taylorella asinigenitalis,,periphery
