species_id,official_name,compact_name,kingdom,type
342949,Pyrococcus sp. NA2,Pyrococcus sp. NA2,archaea,core
343509,Sodalis glossinidius str. morsitans,Sodalis glossinidius,bacteria,core
344747,Planctomyces maris DSM 8797,Planctomyces maris,bacteria,periphery
345073,Vibrio cholerae O395,Vibrio cholerae O395,bacteria,periphery
345219,Bacillus coagulans 36D1,Bacillus coagulans,bacteria,periphery
347256,Mycoplasma hominis ATCC 23114,Mycoplasma hominis,bacteria,periphery
347834,Rhizobium etli CFN 42,Rhizobium etli CFN42,bacteria,periphery
348780,Natronomonas pharaonis DSM 2160,Natronomonas pharaonis,archaea,core
349102,Rhodobacter sphaeroides ATCC 17025,Rhodobacter sphaeroides ATCC17025,bacteria,core
349106,Psychrobacter sp. PRwf-1,Psychrobacter sp. PRwf1,bacteria,periphery
349123,Lactobacillus reuteri 100-23,Lactobacillus reuteri,bacteria,periphery
349124,Halorhodospira halophila SL1,Halorhodospira halophila,bacteria,core
349161,Desulfotomaculum reducens MI-1,Desulfotomaculum reducens,bacteria,periphery
349163,Acidiphilium cryptum JF-5,Acidiphilium cryptum,bacteria,core
349307,Methanosaeta thermophila PT,Methanosaeta thermophila,archaea,periphery
349519,Leuconostoc citreum KM20,Leuconostoc citreum,bacteria,periphery
349520,Paenibacillus polymyxa E681,Paenibacillus polymyxa E681,bacteria,periphery
349521,Hahella chejuensis KCTC 2396,Hahella chejuensis,bacteria,core
349741,Akkermansia muciniphila ATCC BAA-835,Akkermansia muciniphila,bacteria,core
350054,Mycobacterium gilvum PYR-GCK,Mycobacterium gilvum,bacteria,periphery
350058,Mycobacterium vanbaalenii PYR-1,Mycobacterium vanbaalenii,bacteria,periphery
350688,Alkaliphilus oremlandii OhILAs,Alkaliphilus oremlandii,bacteria,periphery
350701,Burkholderia dolosa AUO158,Burkholderia dolosa,bacteria,periphery
351016,Roseobacter sp. AzwK-3b,Roseobacter sp. AzwK3b,bacteria,core
351160,Methanocella arvoryzae MRE50,Methanocella arvoryzae,archaea,core
351348,Marinobacter aquaeolei VT8,Marinobacter aquaeolei,bacteria,core
351605,Geobacter uraniireducens Rf4,Geobacter uraniireducens,bacteria,periphery
351607,Acidothermus cellulolyticus 11B,Acidothermus cellulolyticus,bacteria,core
351627,Caldicellulosiruptor saccharolyticus DSM 8903,Caldicellulosiruptor saccharolyticus,bacteria,periphery
351746,Pseudomonas putida F1,Pseudomonas putida F1,bacteria,periphery
352165,Pyramidobacter piscolens W5455,Pyramidobacter piscolens,bacteria,core
352914,Plasmodium yoelii yoelii 17XNL,Plasmodium yoelii,eukaryota,periphery
353151,Cryptosporidium hominis TU502,Cryptosporidium hominis,eukaryota,periphery
353152,Cryptosporidium parvum Iowa II,Cryptosporidium parvum,eukaryota,core
353153,Trypanosoma cruzi strain CL Brener,Trypanosoma cruzi,eukaryota,periphery
353154,Theileria annulata strain Ankara,Theileria annulata,eukaryota,periphery
354242,Campylobacter jejuni subsp. jejuni 81-176,Campylobacter jejuni 81176,bacteria,periphery
355276,Leptospira borgpetersenii serovar Hardjo-bovis L550,Leptospira borgpetersenii,bacteria,periphery
357244,Orientia tsutsugamushi str. Boryong,Orientia tsutsugamushi,bacteria,core
357804,Psychromonas ingrahamii 37,Psychromonas ingrahamii,bacteria,core
357808,Roseiflexus sp. RS-1,Roseiflexus sp. RS1,bacteria,periphery
357809,Clostridium phytofermentans ISDg,Clostridium phytofermentans,bacteria,periphery
358681,Brevibacillus brevis NBRC 100599,Brevibacillus brevis,bacteria,core
360095,Bartonella bacilliformis KC583,Bartonella bacilliformis,bacteria,core
360104,Campylobacter concisus 13826,Campylobacter concisus,bacteria,periphery
360105,Campylobacter curvus 525.92,Campylobacter curvus,bacteria,periphery
360107,Campylobacter hominis ATCC BAA-381,Campylobacter hominis,bacteria,core
360910,Bordetella avium 197N,Bordetella avium,bacteria,periphery
360911,Exiguobacterium sp. AT1b,Exiguobacterium sp. AT1b,bacteria,core
362663,Escherichia coli 536,Escherichia coli 536,bacteria,periphery
362948,Lactobacillus salivarius UCC118,Lactobacillus salivarius,bacteria,periphery
362976,Haloquadratum walsbyi DSM 16790,Haloquadratum walsbyi,archaea,core
363253,Lawsonia intracellularis PHE/MN1-00,Lawsonia intracellularis,bacteria,core
365044,Polaromonas naphthalenivorans CJ2,Polaromonas naphthalenivorans,bacteria,periphery
365046,Ramlibacter tataouinensis TTB310,Ramlibacter tataouinensis,bacteria,core
365659,Streptococcus mitis B6,Streptococcus mitis B6,bacteria,periphery
366394,Sinorhizobium medicae WSM419,Sinorhizobium medicae,bacteria,core
366602,Caulobacter sp. K31,Caulobacter sp. K31,bacteria,core
367336,Rhodobacterales bacterium HTCC2255,Rhodobacterales bacterium HTCC2255,bacteria,periphery
367737,Arcobacter butzleri RM4018,Arcobacter butzleri,bacteria,core
367775,Cryptococcus gattii WM276,Cryptococcus gattii,eukaryota,core
367928,Bifidobacterium adolescentis ATCC 15703,Bifidobacterium adolescentis,bacteria,core
368407,Methanoculleus marisnigri JR1,Methanoculleus marisnigri,archaea,core
368408,Thermofilum pendens Hrk 5,Thermofilum pendens,archaea,core
369723,Salinispora tropica CNB-440,Salinispora tropica,bacteria,periphery
370354,Entamoeba dispar SAW760,Entamoeba dispar,eukaryota,periphery
370438,Pelotomaculum thermopropionicum SI,Pelotomaculum thermopropionicum,bacteria,core
371731,Rhodobacter sp. SW2,Rhodobacter sp. SW2,bacteria,periphery
372461,Buchnera aphidicola BCc,Buchnera aphidicola BCc,bacteria,periphery
373153,Streptococcus pneumoniae D39,Streptococcus pneumoniae D39,bacteria,periphery
373903,Halothermothrix orenii H 168,Halothermothrix orenii,bacteria,core
470146,Coprococcus comes ATCC 27758,Coprococcus comes,bacteria,periphery
374463,Baumannia cicadellinicola str. Hc (Homalodisca coagulata),Baumannia cicadellinicola,bacteria,periphery
374847,Candidatus Korarchaeum cryptofilum OPF8,Korarchaeum cryptofilum,archaea,core
375286,Janthinobacterium sp. Marseille,Janthinobacterium sp. Marseille,bacteria,core
375451,Roseobacter denitrificans OCh 114,Roseobacter denitrificans,bacteria,periphery
376619,Francisella tularensis subsp. holarctica LVS,Francisella tularensis holarctica,bacteria,core
376686,Flavobacterium johnsoniae UW101,Flavobacterium johnsoniae,bacteria,core
377431,Chlorobium ferrooxidans DSM 13031,Chlorobium ferrooxidans,bacteria,periphery
377629,Teredinibacter turnerae T7901,Teredinibacter turnerae,bacteria,core
378753,Kocuria rhizophila DC2201,Kocuria rhizophila,bacteria,core
378806,Stigmatella aurantiaca DW4/3-1,Stigmatella aurantiaca,bacteria,core
379066,Gemmatimonas aurantiaca T-27,Gemmatimonas aurantiaca,bacteria,core
379508,Lodderomyces elongisporus NRRL YB 4239,Lodderomyces elongisporus,eukaryota,core
379731,Pseudomonas stutzeri A1501,Pseudomonas stutzeri,bacteria,periphery
380394,Acidithiobacillus ferrooxidans ATCC 53993,Acidithiobacillus ferrooxidans ATCC53993,bacteria,core
380703,Aeromonas hydrophila subsp. hydrophila ATCC 7966,Aeromonas hydrophila,bacteria,periphery
380749,Hydrogenobaculum sp. Y04AAS1,Hydrogenobaculum sp. Y04AAS1,bacteria,core
381046,Lachancea thermotolerans,Lachancea thermotolerans,eukaryota,periphery
381666,Ralstonia eutropha H16,Ralstonia eutropha H16,bacteria,core
381764,Fervidobacterium nodosum Rt17-B1,Fervidobacterium nodosum,bacteria,core
382245,Aeromonas salmonicida subsp. salmonicida A449,Aeromonas salmonicida,bacteria,periphery
382464,Verrucomicrobiae bacterium DG1235,Verrucomicrobiae bacterium DG1235,bacteria,periphery
382638,Helicobacter acinonychis str. Sheeba,Helicobacter acinonychis,bacteria,periphery
382640,Bartonella tribocorum CIP 105476,Bartonella tribocorum,bacteria,periphery
383372,Roseiflexus castenholzii DSM 13941,Roseiflexus castenholzii,bacteria,core
383407,Xanthomonas oryzae pv. oryzicola BLS256,Xanthomonas oryzae,bacteria,core
383631,Methylophilales bacterium HTCC2181,Methylophilales bacterium HTCC2181,bacteria,periphery
384616,Pyrobaculum islandicum DSM 4184,Pyrobaculum islandicum,archaea,core
384676,Pseudomonas entomophila L48,Pseudomonas entomophila,bacteria,core
384765,Labrenzia aggregata IAM 12614,Labrenzia aggregata,bacteria,core
386043,Listeria welshimeri serovar 6b str. SLCC5334,Listeria welshimeri,bacteria,periphery
386415,Clostridium novyi NT,Clostridium novyi,bacteria,periphery
387092,Nitratiruptor sp. SB155-2,Nitratiruptor sp. SB1552,bacteria,core
387093,Sulfurovum sp. NBC37-1,Sulfurovum sp. NBC371,bacteria,core
387344,Lactobacillus brevis ATCC 367,Lactobacillus brevis,bacteria,periphery
387662,Candidatus Carsonella ruddii PV,Carsonella ruddii,bacteria,core
388399,Sagittula stellata E-37,Sagittula stellata,bacteria,core
388400,Bacillus sp. B14905,Bacillus sp. B14905,bacteria,periphery
388401,Rhodobacteraceae bacterium HTCC2150,Rhodobacteraceae bacterium HTCC2150,bacteria,periphery
388413,Algoriphagus sp. PR1,Algoriphagus sp. PR1,bacteria,core
388739,Roseobacter sp. SK209-2-6,Roseobacter sp. SK20926,bacteria,periphery
388919,Streptococcus sanguinis SK36,Streptococcus sanguinis SK36,bacteria,periphery
390235,Pseudomonas putida W619,Pseudomonas putida W619,bacteria,periphery
390236,Borrelia afzelii PKo,Borrelia afzelii,bacteria,periphery
390333,Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842,Lactobacillus delbrueckii,bacteria,periphery
390874,Thermotoga petrophila RKU-1,Thermotoga petrophila,bacteria,periphery
391008,Stenotrophomonas maltophilia R551-3,Stenotrophomonas maltophilia R5513,bacteria,periphery
391009,Thermosipho melanesiensis BI429,Thermosipho melanesiensis,bacteria,core
391037,Salinispora arenicola CNS-205,Salinispora arenicola,bacteria,core
391038,Burkholderia phymatum STM815,Burkholderia phymatum,bacteria,periphery
391165,Granulibacter bethesdensis CGDNIH1,Granulibacter bethesdensis,bacteria,core
391295,Streptococcus suis 05ZYH33,Streptococcus suis,bacteria,periphery
391574,Vibrionales bacterium SWAT-3,Vibrionales bacterium SWAT3,bacteria,periphery
391587,Kordia algicida OT-1,Kordia algicida,bacteria,core
391589,Roseobacter sp. GAI101,Roseobacter sp. GAI101,bacteria,periphery
391591,Vibrio shilonii AK1,Vibrio shilonii,bacteria,periphery
391592,Caminibacter mediatlanticus TB-2,Caminibacter mediatlanticus,bacteria,core
391593,Roseobacter sp. CCS2,Roseobacter sp. CCS2,bacteria,periphery
391595,Roseobacter litoralis Och 149,Roseobacter litoralis,bacteria,periphery
391596,Pedobacter sp. BAL39,Pedobacter sp. BAL39,bacteria,core
391597,Limnobacter sp. MED105,Limnobacter sp. MED105,bacteria,core
391598,Flavobacteria bacterium BAL38,Flavobacteria bacterium BAL38,bacteria,periphery
391600,Brevundimonas sp. BAL3,Brevundimonas sp. BAL3,bacteria,core
391603,Flavobacteriales bacterium ALC-1,Flavobacteriales bacterium ALC1,bacteria,periphery
391612,Cyanothece sp. CCY0110,Cyanothece sp. CCY0110,bacteria,periphery
391613,Roseovarius sp. TM1035,Roseovarius sp. TM1035,bacteria,core
391615,gamma proteobacterium HTCC5015,gamma proteobacterium HTCC5015,bacteria,periphery
391616,Octadecabacter antarcticus 238,Octadecabacter antarcticus 238,bacteria,periphery
391619,Phaeobacter gallaeciensis DSM 17395,Phaeobacter gallaeciensis,bacteria,core
391623,Thermococcus barophilus MP,Thermococcus barophilus,archaea,periphery
391624,Oceanibulbus indolifex HEL-45,Oceanibulbus indolifex,bacteria,core
391625,Plesiocystis pacifica SIR-1,Plesiocystis pacifica,bacteria,core
391626,Octadecabacter antarcticus 307,Octadecabacter antarcticus 307,bacteria,core
391735,Verminephrobacter eiseniae EF01-2,Verminephrobacter eiseniae,bacteria,core
391896,Rickettsia bellii OSU 85-389,Rickettsia bellii,bacteria,periphery
392499,Sphingomonas wittichii RW1,Sphingomonas wittichii,bacteria,periphery
392500,Shewanella woodyi ATCC 51908,Shewanella woodyi,bacteria,periphery
393305,Yersinia enterocolitica subsp. enterocolitica 8081,Yersinia enterocolitica,bacteria,periphery
393480,Fusobacterium nucleatum subsp. polymorphum ATCC 10953,Fusobacterium nucleatum polymorphum,bacteria,periphery
393595,Alcanivorax borkumensis SK2,Alcanivorax borkumensis,bacteria,periphery
394221,Maricaulis maris MCS10,Maricaulis maris,bacteria,core
394503,Clostridium cellulolyticum H10,Clostridium cellulolyticum,bacteria,periphery
395019,Burkholderia multivorans ATCC 17616,Burkholderia multivorans,bacteria,periphery
395492,Rhizobium leguminosarum bv. trifolii WSM2304,Rhizobium leguminosarum trifolii,bacteria,periphery
395494,Gallionella capsiferriformans ES-2,Gallionella capsiferriformans,bacteria,core
395495,Leptothrix cholodnii SP-6,Leptothrix cholodnii,bacteria,core
395961,Cyanothece sp. PCC 7425,Cyanothece sp. PCC7425,bacteria,periphery
395963,Beijerinckia indica subsp. indica ATCC 9039,Beijerinckia indica,bacteria,core
395965,Methylocella silvestris BL2,Methylocella silvestris,bacteria,core
396513,Staphylococcus carnosus subsp. carnosus TM300,Staphylococcus carnosus,bacteria,periphery
396588,Thioalkalivibrio sulfidophilus HL-EbGr7,Thioalkalivibrio sulfidophilus,bacteria,periphery
396595,Thioalkalivibrio sp. K90mix,Thioalkalivibrio sp. K90mix,bacteria,core
397945,Acidovorax citrulli AAC00-1,Acidovorax citrulli,bacteria,core
397948,Caldivirga maquilingensis IC-167,Caldivirga maquilingensis,archaea,core
398511,Bacillus pseudofirmus OF4,Bacillus pseudofirmus,bacteria,periphery
398513,Bifidobacterium bifidum NCIMB 41171,Bifidobacterium bifidum,bacteria,periphery
398527,Burkholderia phytofirmans PsJN,Burkholderia phytofirmans,bacteria,periphery
398578,Delftia acidovorans SPH-1,Delftia acidovorans,bacteria,core
398579,Shewanella pealeana ATCC 700345,Shewanella pealeana,bacteria,periphery
398580,Dinoroseobacter shibae DFL 12,Dinoroseobacter shibae,bacteria,core
398720,Leeuwenhoekiella blandensis MED217,Leeuwenhoekiella blandensis,bacteria,core
398767,Geobacter lovleyi SZ,Geobacter lovleyi,bacteria,periphery
399549,Metallosphaera sedula DSM 5348,Metallosphaera sedula,archaea,periphery
399550,Staphylothermus marinus F1,Staphylothermus marinus,archaea,core
399739,Pseudomonas mendocina ymp,Pseudomonas mendocina ymp,bacteria,periphery
399741,Serratia proteamaculans 568,Serratia proteamaculans,bacteria,core
399742,Enterobacter sp. 638,Enterobacter sp. 638,bacteria,core
399795,Comamonas testosteroni KF-1,Comamonas testosteroni KF1,bacteria,core
400668,Marinomonas sp. MWYL1,Marinomonas sp. MWYL1,bacteria,core
400682,Amphimedon queenslandica,Amphimedon queenslandica,eukaryota,core
401053,Terriglobus saanensis SP1PR4,Terriglobus saanensis,bacteria,core
401473,Bifidobacterium dentium Bd1,Bifidobacterium dentium,bacteria,periphery
401526,Thermosinus carboxydivorans Nor1,Thermosinus carboxydivorans,bacteria,core
402612,Flavobacterium psychrophilum JIP02/86,Flavobacterium psychrophilum,bacteria,periphery
402626,Ralstonia pickettii 12J,Ralstonia pickettii,bacteria,periphery
402676,Schizosaccharomyces japonicus yFS275,Schizosaccharomyces japonicus,eukaryota,periphery
402880,Methanococcus maripaludis C5,Methanococcus maripaludis C5,archaea,periphery
402881,Parvibaculum lavamentivorans DS-1,Parvibaculum lavamentivorans,bacteria,core
403833,Petrotoga mobilis SJ95,Petrotoga mobilis,bacteria,core
404380,Geobacter bemidjiensis Bem,Geobacter bemidjiensis,bacteria,periphery
404589,Anaeromyxobacter sp. Fw109-5,Anaeromyxobacter sp. Fw1095,bacteria,periphery
405566,Lactobacillus helveticus DPC 4571,Lactobacillus helveticus,bacteria,periphery
405948,Saccharopolyspora erythraea NRRL 2338,Saccharopolyspora erythraea,bacteria,core
406124,Bacillus sp. m3-13,Bacillus sp. m313,bacteria,periphery
406327,Methanococcus vannielii SB,Methanococcus vannielii,archaea,periphery
406817,Xenorhabdus nematophila ATCC 19061,Xenorhabdus nematophila,bacteria,periphery
406818,Xenorhabdus bovienii SS-2004,Xenorhabdus bovienii,bacteria,core
408672,Nocardioidaceae bacterium Broad-1,Nocardioidaceae bacterium Broad1,bacteria,periphery
410358,Methanocorpusculum labreanum Z,Methanocorpusculum labreanum,archaea,core
410359,Pyrobaculum calidifontis JCM 11548,Pyrobaculum calidifontis,archaea,periphery
411154,Gramella forsetii KT0803,Gramella forsetii,bacteria,core
411459,Ruminococcus obeum ATCC 29174,Ruminococcus obeum ATCC29174,bacteria,periphery
411460,Ruminococcus torques ATCC 27756,Ruminococcus torques ATCC27756,bacteria,periphery
411461,Dorea formicigenerans ATCC 27755,Dorea formicigenerans,bacteria,periphery
411462,Dorea longicatena DSM 13814,Dorea longicatena,bacteria,core
411463,Eubacterium ventriosum ATCC 27560,Eubacterium ventriosum,bacteria,periphery
411464,Desulfovibrio piger ATCC 29098,Desulfovibrio piger,bacteria,periphery
411465,Parvimonas micra ATCC 33270,Parvimonas micra,bacteria,periphery
411466,Actinomyces odontolyticus ATCC 17982,Actinomyces odontolyticus,bacteria,periphery
411467,Pseudoflavonifractor capillosus ATCC 29799,Pseudoflavonifractor capillosus,bacteria,core
411468,Clostridium scindens ATCC 35704,Clostridium scindens,bacteria,periphery
411469,Eubacterium hallii DSM 3353,Eubacterium hallii,bacteria,periphery
411470,Ruminococcus gnavus ATCC 29149,Ruminococcus gnavus,bacteria,periphery
411471,Subdoligranulum variabile DSM 15176,Subdoligranulum variabile,bacteria,core
411474,Coprococcus eutactus ATCC 27759,Coprococcus eutactus,bacteria,periphery
411476,Bacteroides ovatus ATCC 8483,Bacteroides ovatus,bacteria,periphery
411477,Parabacteroides merdae ATCC 43184,Parabacteroides merdae,bacteria,core
411483,Faecalibacterium prausnitzii A2-165,Faecalibacterium prausnitzii A2165,bacteria,periphery
411489,Clostridium sp. L2-50,Clostridium sp. L250,bacteria,periphery
411490,Anaerostipes caccae DSM 14662,Anaerostipes caccae,bacteria,core
411684,Hoeflea phototrophica DFL-43,Hoeflea phototrophica,bacteria,core
411901,Bacteroides caccae ATCC 43185,Bacteroides caccae,bacteria,periphery
411902,Clostridium bolteae ATCC BAA-613,Clostridium bolteae,bacteria,periphery
411903,Collinsella aerofaciens ATCC 25986,Collinsella aerofaciens,bacteria,periphery
412030,Paramecium tetraurelia strain d4 2,Paramecium tetraurelia,eukaryota,periphery
412133,Trichomonas vaginalis G3,Trichomonas vaginalis G3,eukaryota,periphery
412419,Borrelia duttonii Ly,Borrelia duttonii,bacteria,periphery
412597,Paracoccus sp. TRP,Paracoccus sp. TRP,bacteria,periphery
412965,Candidatus Vesicomyosocius okutanii HA,Vesicomyosocius okutanii,bacteria,periphery
413404,Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica),Ruthia magnifica,bacteria,periphery
414684,Rhodospirillum centenum SW,Rhodospirillum centenum,bacteria,periphery
415426,Hyperthermus butylicus DSM 5456,Hyperthermus butylicus,archaea,core
416269,Actinobacillus pleuropneumoniae serovar 5b str. L20,Actinobacillus pleuropneumoniae 5b,bacteria,core
416348,Halorubrum lacusprofundi ATCC 49239,Halorubrum lacusprofundi,archaea,core
416591,Thermotoga lettingae TMO,Thermotoga lettingae,bacteria,core
416870,Lactococcus lactis subsp. cremoris MG1363,Lactococcus lactis cremoris,bacteria,core
419610,Methylobacterium extorquens PA1,Methylobacterium extorquens PA1,bacteria,core
419665,Methanococcus aeolicus Nankai-3,Methanococcus aeolicus,archaea,periphery
419947,Mycobacterium tuberculosis H37Ra,Mycobacterium tuberculosis H37Ra,bacteria,periphery
420245,Leishmania braziliensis MHOM BR 75 M2904,Leishmania braziliensis,eukaryota,periphery
420246,Geobacillus thermodenitrificans NG80-2,Geobacillus thermodenitrificans,bacteria,periphery
420247,Methanobrevibacter smithii ATCC 35061,Methanobrevibacter smithii,archaea,periphery
420336,Epulopiscium sp. N.t. morphotype B,Epulopiscium sp. NtB,bacteria,core
420662,Methylibium petroleiphilum PM1,Methylibium petroleiphilum,bacteria,core
420890,Lactococcus garvieae Lg2,Lactococcus garvieae,bacteria,periphery
423536,Perkinsus marinus ATCC 50983,Perkinsus marinus,eukaryota,periphery
425104,Shewanella sediminis HAW-EB3,Shewanella sediminis,bacteria,periphery
425265,Malassezia globosa CBS 7966,Malassezia globosa,eukaryota,periphery
426114,Thiomonas sp. 3As,Thiomonas sp. 3As,bacteria,core
426117,Methylobacterium sp. 4-46,Methylobacterium sp. 446,bacteria,periphery
426355,Methylobacterium radiotolerans JCM 2831,Methylobacterium radiotolerans,bacteria,periphery
426368,Methanococcus maripaludis C7,Methanococcus maripaludis C7,archaea,periphery
426418,Pyrenophora tritici repentis Pt 1C BFP,Pyrenophora tritici,eukaryota,core
428125,Clostridium leptum DSM 753,Clostridium leptum,bacteria,periphery
428126,Clostridium spiroforme DSM 1552,Clostridium spiroforme,bacteria,periphery
428127,Eubacterium dolichum DSM 3991,Eubacterium dolichum,bacteria,periphery
429009,Ammonifex degensii KC4,Ammonifex degensii,bacteria,core
430066,Brucella abortus S19,Brucella abortus,bacteria,periphery
431895,Monosiga brevicollis MX1,Monosiga brevicollis,eukaryota,core
431943,Clostridium kluyveri DSM 555,Clostridium kluyveri,bacteria,periphery
431947,Porphyromonas gingivalis ATCC 33277,Porphyromonas gingivalis ATCC33277,bacteria,periphery
434131,Neorickettsia risticii str. Illinois,Neorickettsia risticii,bacteria,core
435258,Leishmania infantum JPCM5,Leishmania infantum,eukaryota,core
435590,Bacteroides vulgatus ATCC 8482,Bacteroides vulgatus,bacteria,periphery
435591,Parabacteroides distasonis ATCC 8503,Parabacteroides distasonis,bacteria,periphery
435832,Neisseria mucosa C102,Neisseria mucosa C102,bacteria,periphery
435837,Staphylococcus hominis subsp. hominis C80,Staphylococcus hominis,bacteria,periphery
435838,Staphylococcus caprae C87,Staphylococcus caprae,bacteria,periphery
435842,Streptococcus sp. C150,Streptococcus sp. C150,bacteria,periphery
436017,Ostreococcus lucimarinus CCE9901,Ostreococcus lucimarinus,eukaryota,periphery
436114,Sulfurihydrogenibium sp. YO3AOP1,Sulfurihydrogenibium sp. YO3AOP1,bacteria,periphery
436308,Nitrosopumilus maritimus SCM1,Nitrosopumilus maritimus,archaea,core
436717,Acinetobacter oleivorans DR1,Acinetobacter oleivorans,bacteria,periphery
436907,Vanderwaltozyma polyspora DSM 70294,Vanderwaltozyma polyspora,eukaryota,core
438753,Azorhizobium caulinodans ORS 571,Azorhizobium caulinodans,bacteria,core
439235,Desulfatibacillum alkenivorans AK-01,Desulfatibacillum alkenivorans,bacteria,core
439292,Bacillus selenitireducens MLS10,Bacillus selenitireducens,bacteria,periphery
439375,Ochrobactrum anthropi ATCC 49188,Ochrobactrum anthropi,bacteria,core
439481,Aciduliprofundum boonei T469,Aciduliprofundum boonei,archaea,core
439483,Campylobacterales bacterium GD 1,Campylobacterales bacterium,bacteria,periphery
439493,Candidatus Pelagibacter sp. HTCC7211,Pelagibacter sp. HTCC7211,bacteria,core
439496,Rhodobacterales bacterium Y4I,Rhodobacterales bacterium Y4I,bacteria,periphery
439497,Ruegeria sp. R11,Ruegeria sp. R11,bacteria,periphery
440497,Lactobacillus jensenii 1153,Lactobacillus jensenii 1153,bacteria,periphery
441375,Cryptosporidium muris RN66,Cryptosporidium muris,eukaryota,periphery
441620,Methylobacterium populi BJ001,Methylobacterium populi,bacteria,core
441768,Acholeplasma laidlawii PG-8A,Acholeplasma laidlawii,bacteria,core
441769,Bacillus coahuilensis m4-4,Bacillus coahuilensis,bacteria,core
441959,Talaromyces stipitatus ATCC 10500,Talaromyces stipitatus,eukaryota,core
441960,Penicillium marneffei ATCC 18224,Penicillium marneffei,eukaryota,periphery
443143,Geobacter sp. M18,Geobacter sp. M18,bacteria,periphery
443144,Geobacter sp. M21,Geobacter sp. M21,bacteria,periphery
443152,Marinobacter algicola DG893,Marinobacter algicola,bacteria,periphery
443218,Amycolicicoccus subflavus DQS3-9A1,Amycolicicoccus subflavus,bacteria,core
443254,Marinitoga piezophila KA3,Marinitoga piezophila,bacteria,core
443255,Streptomyces clavuligerus ATCC 27064,Streptomyces clavuligerus,bacteria,periphery
443906,Clavibacter michiganensis subsp. michiganensis NCPPB 382,Clavibacter michiganensis michiganensis,bacteria,core
444157,Thermoproteus neutrophilus V24Sta,Thermoproteus neutrophilus,archaea,periphery
444158,Methanococcus maripaludis C6,Methanococcus maripaludis C6,archaea,periphery
444177,Lysinibacillus sphaericus C3-41,Lysinibacillus sphaericus,bacteria,periphery
444612,Rickettsia endosymbiont of Ixodes scapularis,Rickettsia endosymbiont,bacteria,periphery
445335,Clostridium botulinum NCTC 2916,Clostridium botulinum NCTC2916,bacteria,periphery
445337,Clostridium botulinum C str. Eklund,Clostridium botulinum C Eklund,bacteria,periphery
445932,Elusimicrobium minutum Pei191,Elusimicrobium minutum,bacteria,core
445970,Alistipes putredinis DSM 17216,Alistipes putredinis,bacteria,periphery
445971,Anaerofustis stercorihominis DSM 17244,Anaerofustis stercorihominis,bacteria,core
445972,Anaerotruncus colihominis DSM 17241,Anaerotruncus colihominis,bacteria,core
445973,Clostridium bartlettii DSM 16795,Clostridium bartlettii,bacteria,periphery
445974,Clostridium ramosum DSM 1402,Clostridium ramosum,bacteria,periphery
445975,Collinsella stercoris DSM 13279,Collinsella stercoris,bacteria,periphery
445987,Borrelia valaisiana VS116,Borrelia valaisiana,bacteria,periphery
446462,Actinosynnema mirum DSM 43827,Actinosynnema mirum,bacteria,core
446465,Brachybacterium faecium DSM 4810,Brachybacterium faecium,bacteria,core
446466,Cellulomonas flavigena DSM 20109,Cellulomonas flavigena,bacteria,periphery
446468,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111,Nocardiopsis dassonvillei,bacteria,core
446469,Sanguibacter keddieii DSM 10542,Sanguibacter keddieii,bacteria,core
446470,Stackebrandtia nassauensis DSM 44728,Stackebrandtia nassauensis,bacteria,core
446471,Xylanimonas cellulosilytica DSM 15894,Xylanimonas cellulosilytica,bacteria,core
448385,Sorangium cellulosum So ce 56,Sorangium cellulosum,bacteria,core
449447,Microcystis aeruginosa NIES-843,Microcystis aeruginosa,bacteria,core
449673,Bacteroides stercoris ATCC 43183,Bacteroides stercoris,bacteria,periphery
450851,Phenylobacterium zucineum HLK1,Phenylobacterium zucineum,bacteria,core
451757,Clostridium perfringens NCTC 8239,Clostridium perfringens NCTC8239,bacteria,periphery
452471,Candidatus Amoebophilus asiaticus 5a2,Amoebophilus asiaticus,bacteria,core
452637,Opitutus terrae PB90-1,Opitutus terrae,bacteria,core
452638,Polynucleobacter necessarius subsp. necessarius STIR1,Polynucleobacter necessarius necessarius,bacteria,periphery
452652,Kitasatospora setae KM-6054,Kitasatospora setae,bacteria,core
452662,Sphingobium japonicum UT26S,Sphingobium japonicum,bacteria,periphery
452863,Arthrobacter chlorophenolicus A6,Arthrobacter chlorophenolicus,bacteria,core
453591,Ignicoccus hospitalis KIN4/I,Ignicoccus hospitalis,archaea,core
455436,Glaciecola sp. HTCC2999,Glaciecola sp. HTCC2999,bacteria,core
455632,Streptomyces griseus subsp. griseus NBRC 13350,Streptomyces griseus,bacteria,periphery
456320,Methanococcus voltae A3,Methanococcus voltae,archaea,core
456442,Methanoregula boonei 6A8,Methanoregula boonei,archaea,core
456481,Leptospira biflexa serovar Patoc strain Patoc 1 (Paris),Leptospira biflexa,bacteria,core
457396,Clostridium sp. 7_2_43FAA,Clostridium sp. 7243FAA,bacteria,periphery
457398,Desulfovibrio sp. 3_1_syn3,Desulfovibrio sp. 31syn3,bacteria,periphery
457405,Fusobacterium sp. 7_1,Fusobacterium sp. 71,bacteria,periphery
